"","date","total_points","event_id.x","player_id","minigame_level","missed_safe_invitations","accepted_unsafe_invitations","initial_date","time_since_initial","avatar_age","avatar_gender","avatar_id","event_id.y"
"1791",2014-03-13,35,911,6486033,0,0,0,2014-03-10,0.428571428571429,13,"Female","Caucasian",602
"1792",2014-03-13,45,911,6486033,0,0,0,2014-03-10,0.428571428571429,13,"Female","Caucasian",602
"1793",2014-03-13,26,911,6486033,1,1,0,2014-03-10,0.428571428571429,13,"Female","Caucasian",602
"1794",2014-03-17,35,911,6486033,8,1,1,2014-03-10,1,13,"Female","Caucasian",602
"1795",2014-03-17,22,911,6486033,2,0,1,2014-03-10,1,13,"Female","Caucasian",602
"1796",2014-03-20,23,911,6486033,3,1,1,2014-03-10,1.42857142857143,13,"Female","Caucasian",602
"1797",2014-03-20,16,911,6486033,8,2,0,2014-03-10,1.42857142857143,13,"Female","Caucasian",602
"1798",2014-03-24,33,911,6486033,1,0,0,2014-03-10,2,13,"Female","Caucasian",602
"1799",2014-03-24,31,911,6486033,2,0,1,2014-03-10,2,13,"Female","Caucasian",602
"1800",2014-03-27,21,911,6486033,7,1,0,2014-03-10,2.42857142857143,13,"Female","Caucasian",602
"1801",2014-03-27,29,911,6486033,2,0,0,2014-03-10,2.42857142857143,13,"Female","Caucasian",602
"1802",2014-04-03,25,911,6486033,5,0,0,2014-03-10,3.42857142857143,13,"Female","Caucasian",602
"1803",2014-03-10,45,911,6486034,0,0,1,2014-03-10,0,12,"Female","Hispanic",602
"1804",2014-03-10,43,911,6486034,0,0,1,2014-03-10,0,12,"Female","Hispanic",602
"1805",2014-03-10,37,911,6486034,0,0,0,2014-03-10,0,12,"Female","Hispanic",602
"1806",2014-03-13,9,911,6486034,1,3,1,2014-03-10,0.428571428571429,12,"Female","Hispanic",602
"1807",2014-03-13,39,911,6486034,1,0,0,2014-03-10,0.428571428571429,12,"Female","Hispanic",602
"1808",2014-03-20,15,911,6486034,2,1,2,2014-03-10,1.42857142857143,12,"Female","Hispanic",602
"1809",2014-03-20,-14,911,6486034,2,1,1,2014-03-10,1.42857142857143,12,"Female","Hispanic",602
"1810",2014-03-24,48,911,6486034,2,0,1,2014-03-10,2,12,"Female","Hispanic",602
"1811",2014-03-24,29,911,6486034,2,0,2,2014-03-10,2,12,"Female","Hispanic",602
"1812",2014-03-24,40,911,6486034,5,1,0,2014-03-10,2,12,"Female","Hispanic",602
"1813",2014-03-24,7,911,6486034,3,0,2,2014-03-10,2,12,"Female","Hispanic",602
"1814",2014-03-24,5,911,6486034,7,1,1,2014-03-10,2,12,"Female","Hispanic",602
"1815",2014-03-27,8,911,6486034,8,1,1,2014-03-10,2.42857142857143,12,"Female","Hispanic",602
"1816",2014-04-03,44,911,6486034,3,0,1,2014-03-10,3.42857142857143,12,"Female","Hispanic",602
"1817",2014-04-10,33,911,6486034,7,1,0,2014-03-10,4.42857142857143,12,"Female","Hispanic",602
"1818",2014-03-10,14,911,6486035,0,0,1,2014-03-10,0,12,"Male","Caucasian",602
"1819",2014-03-10,35,911,6486035,0,0,0,2014-03-10,0,12,"Male","Caucasian",602
"1820",2014-03-13,45,911,6486035,0,0,0,2014-03-10,0.428571428571429,12,"Male","Caucasian",602
"1821",2014-03-13,26,911,6486035,1,0,1,2014-03-10,0.428571428571429,12,"Male","Caucasian",602
"1822",2014-03-17,7,911,6486035,8,1,0,2014-03-10,1,12,"Male","Caucasian",602
"1823",2014-03-17,18,911,6486035,2,1,2,2014-03-10,1,12,"Male","Caucasian",602
"1824",2014-03-20,16,911,6486035,1,1,0,2014-03-10,1.42857142857143,12,"Male","Caucasian",602
"1825",2014-03-20,39,911,6486035,2,0,0,2014-03-10,1.42857142857143,12,"Male","Caucasian",602
"1826",2014-03-24,35,911,6486035,3,0,1,2014-03-10,2,12,"Male","Caucasian",602
"1827",2014-03-24,39,911,6486035,5,0,0,2014-03-10,2,12,"Male","Caucasian",602
"1828",2014-03-27,20,911,6486035,7,1,0,2014-03-10,2.42857142857143,12,"Male","Caucasian",602
"1829",2014-04-03,28,911,6486035,6,0,1,2014-03-10,3.42857142857143,12,"Male","Caucasian",602
"1830",2014-04-07,26,911,6486035,1,0,0,2014-03-10,4,12,"Male","Caucasian",602
"1831",2014-04-07,34,911,6486035,8,0,1,2014-03-10,4,12,"Male","Caucasian",602
"1832",2014-04-07,20,911,6486035,9,2,0,2014-03-10,4,12,"Male","Caucasian",602
"1833",2014-04-07,26,911,6486035,1,0,0,2014-03-10,4,12,"Male","Caucasian",602
"1834",2014-04-07,21,911,6486035,1,0,0,2014-03-10,4,12,"Male","Caucasian",602
"1835",2014-04-07,27,911,6486035,1,0,0,2014-03-10,4,12,"Male","Caucasian",602
"1836",2014-04-07,27,911,6486035,1,0,0,2014-03-10,4,12,"Male","Caucasian",602
"1837",2014-04-07,41,911,6486035,1,0,0,2014-03-10,4,12,"Male","Caucasian",602
"1838",2014-04-10,34,911,6486035,3,0,0,2014-03-10,4.42857142857143,12,"Male","Caucasian",602
"1839",2014-04-10,37,911,6486035,5,0,0,2014-03-10,4.42857142857143,12,"Male","Caucasian",602
"1840",2014-04-10,49,911,6486035,5,0,0,2014-03-10,4.42857142857143,12,"Male","Caucasian",602
"1841",2014-04-10,37,911,6486035,6,1,0,2014-03-10,4.42857142857143,12,"Male","Caucasian",602
"1842",2014-04-10,40,911,6486035,7,0,0,2014-03-10,4.42857142857143,12,"Male","Caucasian",602
"1843",2014-05-01,45,911,6486035,8,2,2,2014-03-10,7.42857142857143,12,"Male","Caucasian",602
"1844",2014-05-01,45,911,6486035,8,2,0,2014-03-10,7.42857142857143,12,"Male","Caucasian",602
"1845",2014-05-01,27,911,6486035,4,0,2,2014-03-10,7.42857142857143,12,"Male","Caucasian",602
"1846",2014-05-01,28,911,6486035,4,0,2,2014-03-10,7.42857142857143,12,"Male","Caucasian",602
"1847",2014-05-01,24,911,6486035,4,0,0,2014-03-10,7.42857142857143,12,"Male","Caucasian",602
"1848",2014-03-10,20,911,6486036,0,0,1,2014-03-10,0,14,"Male","Hispanic",602
"1849",2014-03-20,17,911,6486036,0,0,1,2014-03-10,1.42857142857143,14,"Male","Hispanic",602
"1850",2014-03-20,17,911,6486036,0,0,1,2014-03-10,1.42857142857143,14,"Male","Hispanic",602
"1851",2014-03-20,10,911,6486036,0,0,1,2014-03-10,1.42857142857143,14,"Male","Hispanic",602
"1852",2014-03-20,10,911,6486036,0,0,1,2014-03-10,1.42857142857143,14,"Male","Hispanic",602
"1853",2014-03-20,1,911,6486036,0,1,1,2014-03-10,1.42857142857143,14,"Male","Hispanic",602
"1854",2014-03-20,1,911,6486036,0,1,1,2014-03-10,1.42857142857143,14,"Male","Hispanic",602
"1855",2014-03-20,-47,911,6486036,0,4,2,2014-03-10,1.42857142857143,14,"Male","Hispanic",602
"1856",2014-03-20,-47,911,6486036,0,4,2,2014-03-10,1.42857142857143,14,"Male","Hispanic",602
"1857",2014-03-20,37,911,6486036,0,0,1,2014-03-10,1.42857142857143,14,"Male","Hispanic",602
"1858",2014-03-20,37,911,6486036,0,0,1,2014-03-10,1.42857142857143,14,"Male","Hispanic",602
"1859",2014-03-20,35,911,6486036,0,0,0,2014-03-10,1.42857142857143,14,"Male","Hispanic",602
"1860",2014-03-20,35,911,6486036,0,0,0,2014-03-10,1.42857142857143,14,"Male","Hispanic",602
"1861",2014-03-20,35,911,6486036,0,0,0,2014-03-10,1.42857142857143,14,"Male","Hispanic",602
"1862",2014-03-20,35,911,6486036,0,0,0,2014-03-10,1.42857142857143,14,"Male","Hispanic",602
"1863",2014-03-20,35,911,6486036,0,0,0,2014-03-10,1.42857142857143,14,"Male","Hispanic",602
"1864",2014-03-20,35,911,6486036,0,0,0,2014-03-10,1.42857142857143,14,"Male","Hispanic",602
"1865",2014-03-20,29,911,6486036,0,0,0,2014-03-10,1.42857142857143,14,"Male","Hispanic",602
"1866",2014-03-20,29,911,6486036,0,0,0,2014-03-10,1.42857142857143,14,"Male","Hispanic",602
"1867",2014-03-20,1,911,6486036,0,1,1,2014-03-10,1.42857142857143,14,"Male","Hispanic",602
"1868",2014-03-20,1,911,6486036,0,1,1,2014-03-10,1.42857142857143,14,"Male","Hispanic",602
"1869",2014-03-24,35,911,6486036,0,0,2,2014-03-10,2,14,"Male","Hispanic",602
"1870",2014-03-24,35,911,6486036,0,0,2,2014-03-10,2,14,"Male","Hispanic",602
"1871",2014-03-24,45,911,6486036,0,0,0,2014-03-10,2,14,"Male","Hispanic",602
"1872",2014-03-24,42,911,6486036,1,0,2,2014-03-10,2,14,"Male","Hispanic",602
"1873",2014-03-24,42,911,6486036,1,0,1,2014-03-10,2,14,"Male","Hispanic",602
"1874",2014-03-24,42,911,6486036,1,0,1,2014-03-10,2,14,"Male","Hispanic",602
"1875",2014-04-10,23,911,6486036,1,1,1,2014-03-10,4.42857142857143,14,"Male","Hispanic",602
"1876",2014-04-10,22,911,6486036,1,2,1,2014-03-10,4.42857142857143,14,"Male","Hispanic",602
"1877",2014-04-10,42,911,6486036,1,0,0,2014-03-10,4.42857142857143,14,"Male","Hispanic",602
"1878",2014-04-10,16,911,6486036,2,1,2,2014-03-10,4.42857142857143,14,"Male","Hispanic",602
"1879",2014-04-10,53,911,6486036,8,0,2,2014-03-10,4.42857142857143,14,"Male","Hispanic",602
"1880",2014-03-10,21,911,6486037,0,1,0,2014-03-10,0,13,"Female","Caucasian",602
"1881",2014-03-18,45,911,6486037,0,0,0,2014-03-10,1.14285714285714,13,"Female","Caucasian",602
"1882",2014-03-18,17,911,6486037,1,1,0,2014-03-10,1.14285714285714,13,"Female","Caucasian",602
"1883",2014-03-18,30,911,6486037,1,1,1,2014-03-10,1.14285714285714,13,"Female","Caucasian",602
"1884",2014-03-18,39,911,6486037,1,0,0,2014-03-10,1.14285714285714,13,"Female","Caucasian",602
"1885",2014-03-21,38,911,6486037,8,0,1,2014-03-10,1.57142857142857,13,"Female","Caucasian",602
"1886",2014-03-21,-9,911,6486037,2,1,0,2014-03-10,1.57142857142857,13,"Female","Caucasian",602
"1887",2014-03-21,13,911,6486037,2,0,0,2014-03-10,1.57142857142857,13,"Female","Caucasian",602
"1888",2014-03-25,17,911,6486037,3,2,1,2014-03-10,2.14285714285714,13,"Female","Caucasian",602
"1889",2014-03-25,12,911,6486037,5,2,0,2014-03-10,2.14285714285714,13,"Female","Caucasian",602
"1890",2014-03-25,28,911,6486037,7,0,0,2014-03-10,2.14285714285714,13,"Female","Caucasian",602
"1891",2014-04-01,31,911,6486037,6,0,2,2014-03-10,3.14285714285714,13,"Female","Caucasian",602
"1892",2014-04-01,24,911,6486037,6,1,1,2014-03-10,3.14285714285714,13,"Female","Caucasian",602
"1893",2014-04-04,38,911,6486037,6,0,0,2014-03-10,3.57142857142857,13,"Female","Caucasian",602
"1894",2014-04-04,28,911,6486037,8,1,1,2014-03-10,3.57142857142857,13,"Female","Caucasian",602
"1895",2014-04-04,20,911,6486037,2,1,1,2014-03-10,3.57142857142857,13,"Female","Caucasian",602
"1896",2014-04-04,37,911,6486037,5,1,0,2014-03-10,3.57142857142857,13,"Female","Caucasian",602
"1897",2014-04-04,49,911,6486037,9,0,1,2014-03-10,3.57142857142857,13,"Female","Caucasian",602
"1898",2014-04-04,42,911,6486037,2,0,1,2014-03-10,3.57142857142857,13,"Female","Caucasian",602
"1899",2014-04-04,49,911,6486037,5,0,0,2014-03-10,3.57142857142857,13,"Female","Caucasian",602
"1900",2014-04-04,30,911,6486037,2,0,0,2014-03-10,3.57142857142857,13,"Female","Caucasian",602
"1901",2014-04-04,41,911,6486037,3,0,1,2014-03-10,3.57142857142857,13,"Female","Caucasian",602
"1902",2014-04-04,43,911,6486037,3,0,0,2014-03-10,3.57142857142857,13,"Female","Caucasian",602
"1903",2014-04-04,45,911,6486037,8,0,0,2014-03-10,3.57142857142857,13,"Female","Caucasian",602
"1904",2014-04-04,49,911,6486037,9,0,1,2014-03-10,3.57142857142857,13,"Female","Caucasian",602
"1905",2014-04-07,47,911,6486037,9,0,0,2014-03-10,4,13,"Female","Caucasian",602
"1906",2014-04-07,47,911,6486037,9,0,0,2014-03-10,4,13,"Female","Caucasian",602
"1907",2014-04-10,23,911,6486037,4,0,0,2014-03-10,4.42857142857143,13,"Female","Caucasian",602
"1908",2014-05-16,43,911,6486038,0,0,0,2014-05-16,0,12,"Female","Hispanic",602
"1909",2014-05-23,15,911,6486038,1,1,0,2014-05-16,1,12,"Female","Hispanic",602
"1910",2014-05-23,35,911,6486038,1,0,0,2014-05-16,1,12,"Female","Hispanic",602
"1911",2014-05-30,40,911,6486038,2,0,0,2014-05-16,2,12,"Female","Hispanic",602
"1912",2014-05-30,23,911,6486038,7,1,0,2014-05-16,2,12,"Female","Hispanic",602
"1913",2014-05-30,27,911,6486038,8,1,0,2014-05-16,2,12,"Female","Hispanic",602
"1914",2014-05-30,51,911,6486038,5,0,0,2014-05-16,2,12,"Female","Hispanic",602
"1915",2014-06-11,34,911,6486038,3,1,2,2014-05-16,3.71428571428571,12,"Female","Hispanic",602
"1916",2014-06-11,54,911,6486038,3,0,1,2014-05-16,3.71428571428571,12,"Female","Hispanic",602
"1917",2014-06-11,37,911,6486038,6,0,0,2014-05-16,3.71428571428571,12,"Female","Hispanic",602
"1918",2014-06-11,53,911,6486038,9,0,0,2014-05-16,3.71428571428571,12,"Female","Hispanic",602
"1919",2014-06-11,29,911,6486038,3,1,0,2014-05-16,3.71428571428571,12,"Female","Hispanic",602
"1920",2014-06-11,43,911,6486038,3,0,0,2014-05-16,3.71428571428571,12,"Female","Hispanic",602
"1921",2014-06-12,21,911,6486038,7,1,0,2014-05-16,3.85714285714286,12,"Female","Hispanic",602
"1922",2014-06-12,41,911,6486038,7,0,0,2014-05-16,3.85714285714286,12,"Female","Hispanic",602
"1923",2014-06-13,37,911,6486038,4,0,1,2014-05-16,4,12,"Female","Hispanic",602
"1924",2014-06-13,30,911,6486038,4,0,0,2014-05-16,4,12,"Female","Hispanic",602
"1925",2014-06-13,45,911,6486038,8,1,0,2014-05-16,4,12,"Female","Hispanic",602
"1926",2014-05-16,29,911,6486039,0,1,0,2014-05-16,0,11,"Male","Caucasian",602
"1927",2014-05-21,45,911,6486039,0,0,0,2014-05-16,0.714285714285714,11,"Male","Caucasian",602
"1928",2014-05-21,25,911,6486039,1,1,1,2014-05-16,0.714285714285714,11,"Male","Caucasian",602
"1929",2014-05-23,52,911,6486039,2,0,2,2014-05-16,1,11,"Male","Caucasian",602
"1930",2014-05-28,40,911,6486039,8,0,1,2014-05-16,1.71428571428571,11,"Male","Caucasian",602
"1931",2014-05-28,36,911,6486039,2,0,1,2014-05-16,1.71428571428571,11,"Male","Caucasian",602
"1932",2014-05-28,48,911,6486039,3,0,1,2014-05-16,1.71428571428571,11,"Male","Caucasian",602
"1933",2014-05-28,17,911,6486039,8,1,2,2014-05-16,1.71428571428571,11,"Male","Caucasian",602
"1934",2014-05-29,49,911,6486039,1,0,1,2014-05-16,1.85714285714286,11,"Male","Caucasian",602
"1935",2014-06-04,47,911,6486039,5,0,0,2014-05-16,2.71428571428571,11,"Male","Caucasian",602
"1936",2014-06-04,35,911,6486039,7,0,2,2014-05-16,2.71428571428571,11,"Male","Caucasian",602
"1937",2014-06-06,0,911,6486039,6,0,2,2014-05-16,3,11,"Male","Caucasian",602
"1938",2014-06-06,43,911,6486039,2,0,2,2014-05-16,3,11,"Male","Caucasian",602
"1939",2014-06-11,41,911,6486039,9,1,2,2014-05-16,3.71428571428571,11,"Male","Caucasian",602
"1940",2014-06-11,15,911,6486039,7,0,1,2014-05-16,3.71428571428571,11,"Male","Caucasian",602
"1941",2014-06-12,41,911,6486039,6,0,2,2014-05-16,3.85714285714286,11,"Male","Caucasian",602
"1942",2014-06-12,41,911,6486039,6,0,0,2014-05-16,3.85714285714286,11,"Male","Caucasian",602
"1943",2014-06-12,59,911,6486039,9,0,0,2014-05-16,3.85714285714286,11,"Male","Caucasian",602
"1944",2014-06-13,51,911,6486039,8,0,1,2014-05-16,4,11,"Male","Caucasian",602
"1945",2014-06-13,21,911,6486039,1,0,2,2014-05-16,4,11,"Male","Caucasian",602
"1946",2014-06-13,36,911,6486039,3,0,1,2014-05-16,4,11,"Male","Caucasian",602
"1947",2014-06-13,25,911,6486039,3,0,0,2014-05-16,4,11,"Male","Caucasian",602
"1948",2014-06-13,43,911,6486039,3,0,0,2014-05-16,4,11,"Male","Caucasian",602
"1949",2014-06-13,12,911,6486039,7,1,1,2014-05-16,4,11,"Male","Caucasian",602
"1950",2014-06-18,20,911,6486039,8,0,1,2014-05-16,4.71428571428571,11,"Male","Caucasian",602
"1951",2014-06-18,30,911,6486039,8,0,0,2014-05-16,4.71428571428571,11,"Male","Caucasian",602
"1952",2014-06-18,33,911,6486039,8,0,2,2014-05-16,4.71428571428571,11,"Male","Caucasian",602
"1953",2014-06-18,52,911,6486039,1,0,0,2014-05-16,4.71428571428571,11,"Male","Caucasian",602
"1954",2014-06-18,33,911,6486039,2,0,0,2014-05-16,4.71428571428571,11,"Male","Caucasian",602
"1955",2014-06-18,38,911,6486039,8,0,0,2014-05-16,4.71428571428571,11,"Male","Caucasian",602
"1956",2014-05-16,23,911,6486040,0,1,0,2014-05-16,0,11,"Female","Hispanic",602
"1957",2014-05-21,35,911,6486040,0,0,0,2014-05-16,0.714285714285714,11,"Female","Hispanic",602
"1958",2014-05-21,45,911,6486040,0,0,0,2014-05-16,0.714285714285714,11,"Female","Hispanic",602
"1959",2014-05-21,14,911,6486040,1,2,0,2014-05-16,0.714285714285714,11,"Female","Hispanic",602
"1960",2014-05-21,48,911,6486040,1,0,1,2014-05-16,0.714285714285714,11,"Female","Hispanic",602
"1961",2014-05-21,41,911,6486040,1,0,0,2014-05-16,0.714285714285714,11,"Female","Hispanic",602
"1962",2014-05-28,53,911,6486040,8,0,1,2014-05-16,1.71428571428571,11,"Female","Hispanic",602
"1963",2014-05-28,18,911,6486040,8,1,0,2014-05-16,1.71428571428571,11,"Female","Hispanic",602
"1964",2014-05-28,55,911,6486040,8,0,2,2014-05-16,1.71428571428571,11,"Female","Hispanic",602
"1965",2014-05-28,33,911,6486040,2,0,0,2014-05-16,1.71428571428571,11,"Female","Hispanic",602
"1966",2014-05-30,43,911,6486040,3,0,0,2014-05-16,2,11,"Female","Hispanic",602
"1967",2014-05-30,15,911,6486040,1,2,0,2014-05-16,2,11,"Female","Hispanic",602
"1968",2014-05-30,49,911,6486040,8,0,1,2014-05-16,2,11,"Female","Hispanic",602
"1969",2014-05-30,26,911,6486040,8,1,0,2014-05-16,2,11,"Female","Hispanic",602
"1970",2014-05-30,36,911,6486040,8,0,0,2014-05-16,2,11,"Female","Hispanic",602
"1971",2014-06-12,19,911,6486040,7,1,0,2014-05-16,3.85714285714286,11,"Female","Hispanic",602
"1972",2014-06-12,50,911,6486040,5,1,0,2014-05-16,3.85714285714286,11,"Female","Hispanic",602
"1973",2014-06-12,29,911,6486040,7,0,0,2014-05-16,3.85714285714286,11,"Female","Hispanic",602
"1974",2014-06-13,31,911,6486040,7,0,0,2014-05-16,4,11,"Female","Hispanic",602
"1975",2014-05-16,45,911,6486041,0,0,0,2014-05-16,0,12,"Female","Caucasian",602
"1976",2014-05-21,31,911,6486041,1,1,2,2014-05-16,0.714285714285714,12,"Female","Caucasian",602
"1977",2014-05-21,40,911,6486041,1,0,1,2014-05-16,0.714285714285714,12,"Female","Caucasian",602
"1978",2014-05-21,35,911,6486041,1,0,0,2014-05-16,0.714285714285714,12,"Female","Caucasian",602
"1979",2014-05-30,27,911,6486041,2,0,2,2014-05-16,2,12,"Female","Caucasian",602
"1980",2014-05-30,41,911,6486041,2,0,0,2014-05-16,2,12,"Female","Caucasian",602
"1981",2014-05-30,40,911,6486041,8,0,1,2014-05-16,2,12,"Female","Caucasian",602
"1982",2014-05-30,21,911,6486041,8,2,1,2014-05-16,2,12,"Female","Caucasian",602
"1983",2014-05-30,42,911,6486041,8,0,1,2014-05-16,2,12,"Female","Caucasian",602
"1984",2014-06-04,50,911,6486041,3,0,2,2014-05-16,2.71428571428571,12,"Female","Caucasian",602
"1985",2014-06-04,50,911,6486041,5,1,0,2014-05-16,2.71428571428571,12,"Female","Caucasian",602
"1986",2014-06-04,52,911,6486041,7,0,1,2014-05-16,2.71428571428571,12,"Female","Caucasian",602
"1987",2014-06-06,44,911,6486041,3,0,1,2014-05-16,3,12,"Female","Caucasian",602
"1988",2014-06-06,43,911,6486041,3,0,0,2014-05-16,3,12,"Female","Caucasian",602
"1989",2014-06-06,15,911,6486041,7,1,0,2014-05-16,3,12,"Female","Caucasian",602
"1990",2014-06-06,23,911,6486041,7,1,0,2014-05-16,3,12,"Female","Caucasian",602
"1991",2014-06-06,43,911,6486041,7,0,0,2014-05-16,3,12,"Female","Caucasian",602
"1992",2014-06-06,45,911,6486041,8,0,0,2014-05-16,3,12,"Female","Caucasian",602
"1993",2014-06-18,17,911,6486041,6,1,0,2014-05-16,4.71428571428571,12,"Female","Caucasian",602
"1994",2014-06-18,16,911,6486041,6,0,0,2014-05-16,4.71428571428571,12,"Female","Caucasian",602
"1995",2014-05-16,23,911,6486042,0,1,2,2014-05-16,0,13,"Male","Caucasian",602
"1996",2014-05-16,-12,911,6486042,0,1,2,2014-05-16,0,13,"Male","Caucasian",602
"1997",2014-05-21,33,911,6486042,0,0,1,2014-05-16,0.714285714285714,13,"Male","Caucasian",602
"1998",2014-05-21,13,911,6486042,0,1,1,2014-05-16,0.714285714285714,13,"Male","Caucasian",602
"1999",2014-05-21,11,911,6486042,0,1,0,2014-05-16,0.714285714285714,13,"Male","Caucasian",602
"2000",2014-05-23,23,911,6486042,0,1,2,2014-05-16,1,13,"Male","Caucasian",602
"2001",2014-05-23,-4,911,6486042,0,3,0,2014-05-16,1,13,"Male","Caucasian",602
"2002",2014-05-28,-7,911,6486042,0,2,1,2014-05-16,1.71428571428571,13,"Male","Caucasian",602
"2003",2014-05-28,-10,911,6486042,0,3,0,2014-05-16,1.71428571428571,13,"Male","Caucasian",602
"2004",2014-05-28,-4,911,6486042,0,3,0,2014-05-16,1.71428571428571,13,"Male","Caucasian",602
"2005",2014-05-28,-4,911,6486042,0,3,0,2014-05-16,1.71428571428571,13,"Male","Caucasian",602
"2006",2014-05-28,-6,911,6486042,0,2,0,2014-05-16,1.71428571428571,13,"Male","Caucasian",602
"2007",2014-05-29,-4,911,6486042,0,3,0,2014-05-16,1.85714285714286,13,"Male","Caucasian",602
"2008",2014-05-29,43,911,6486042,0,0,0,2014-05-16,1.85714285714286,13,"Male","Caucasian",602
"2009",2014-05-30,-41,911,6486042,1,5,0,2014-05-16,2,13,"Male","Caucasian",602
"2010",2014-05-30,-39,911,6486042,1,5,0,2014-05-16,2,13,"Male","Caucasian",602
"2011",2014-05-30,-35,911,6486042,1,3,0,2014-05-16,2,13,"Male","Caucasian",602
"2012",2014-05-30,-35,911,6486042,1,6,0,2014-05-16,2,13,"Male","Caucasian",602
"2013",2014-06-04,-52,911,6486042,1,6,1,2014-05-16,2.71428571428571,13,"Male","Caucasian",602
"2014",2014-06-04,-24,911,6486042,1,6,1,2014-05-16,2.71428571428571,13,"Male","Caucasian",602
"2015",2014-06-04,-36,911,6486042,1,5,0,2014-05-16,2.71428571428571,13,"Male","Caucasian",602
"2016",2014-06-06,-32,911,6486042,1,5,0,2014-05-16,3,13,"Male","Caucasian",602
"2017",2014-06-06,-30,911,6486042,1,6,2,2014-05-16,3,13,"Male","Caucasian",602
"2018",2014-06-06,-15,911,6486042,1,5,0,2014-05-16,3,13,"Male","Caucasian",602
"2019",2014-06-06,-4,911,6486042,1,5,2,2014-05-16,3,13,"Male","Caucasian",602
"2020",2014-06-11,-51,911,6486042,1,5,1,2014-05-16,3.71428571428571,13,"Male","Caucasian",602
"2021",2014-06-11,-32,911,6486042,1,5,1,2014-05-16,3.71428571428571,13,"Male","Caucasian",602
"2022",2014-06-11,-52,911,6486042,1,6,1,2014-05-16,3.71428571428571,13,"Male","Caucasian",602
"2023",2014-06-11,-52,911,6486042,1,6,0,2014-05-16,3.71428571428571,13,"Male","Caucasian",602
"2024",2014-06-11,-44,911,6486042,0,5,1,2014-05-16,3.71428571428571,13,"Male","Caucasian",602
"2025",2014-06-11,-52,911,6486042,1,6,1,2014-05-16,3.71428571428571,13,"Male","Caucasian",602
"2026",2014-06-11,-55,911,6486042,1,7,0,2014-05-16,3.71428571428571,13,"Male","Caucasian",602
"2027",2014-06-12,-44,911,6486042,1,7,1,2014-05-16,3.85714285714286,13,"Male","Caucasian",602
"2028",2014-06-12,-35,911,6486042,1,2,0,2014-05-16,3.85714285714286,13,"Male","Caucasian",602
"2029",2014-06-13,-24,911,6486042,1,2,1,2014-05-16,4,13,"Male","Caucasian",602
"2030",2013-07-01,-21,911,6506001,0,2,2,2013-07-01,0,11,"Male","African American",602
"2031",2013-07-01,0,911,6506001,0,1,0,2013-07-01,0,11,"Male","African American",602
"2032",2013-07-01,10,911,6506001,0,0,0,2013-07-01,0,11,"Male","African American",602
"2033",2013-07-01,35,911,6506001,0,0,0,2013-07-01,0,11,"Male","African American",602
"2034",2013-07-01,35,911,6506001,0,0,0,2013-07-01,0,11,"Male","African American",602
"2035",2013-07-01,35,911,6506001,0,0,0,2013-07-01,0,11,"Male","African American",602
"2036",2013-07-01,35,911,6506001,0,0,0,2013-07-01,0,11,"Male","African American",602
"2037",2013-07-01,43,911,6506001,0,0,0,2013-07-01,0,11,"Male","African American",602
"2038",2013-07-01,45,911,6506001,0,0,0,2013-07-01,0,11,"Male","African American",602
"2039",2013-07-03,45,911,6506001,0,0,0,2013-07-01,0.285714285714286,11,"Male","African American",602
"2040",2013-07-03,45,911,6506001,0,0,0,2013-07-01,0.285714285714286,11,"Male","African American",602
"2041",2013-07-03,45,911,6506001,0,0,0,2013-07-01,0.285714285714286,11,"Male","African American",602
"2042",2013-07-08,35,911,6506001,0,0,0,2013-07-01,1,11,"Male","African American",602
"2043",2013-07-08,36,911,6506001,0,0,0,2013-07-01,1,11,"Male","African American",602
"2044",2013-07-09,36,911,6506001,0,0,0,2013-07-01,1.14285714285714,11,"Male","African American",602
"2045",2013-07-10,27,911,6506001,1,1,2,2013-07-01,1.28571428571429,11,"Male","African American",602
"2046",2013-07-10,42,911,6506001,1,0,2,2013-07-01,1.28571428571429,11,"Male","African American",602
"2047",2013-07-15,35,911,6506001,0,0,0,2013-07-01,2,11,"Male","African American",602
"2048",2013-07-15,25,911,6506001,0,1,0,2013-07-01,2,11,"Male","African American",602
"2049",2013-07-15,35,911,6506001,1,0,2,2013-07-01,2,11,"Male","African American",602
"2050",2013-07-15,35,911,6506001,1,0,1,2013-07-01,2,11,"Male","African American",602
"2051",2013-07-15,17,911,6506001,1,2,2,2013-07-01,2,11,"Male","African American",602
"2052",2013-07-15,38,911,6506001,1,0,1,2013-07-01,2,11,"Male","African American",602
"2053",2013-07-15,28,911,6506001,1,0,0,2013-07-01,2,11,"Male","African American",602
"2054",2013-07-15,36,911,6506001,1,0,0,2013-07-01,2,11,"Male","African American",602
"2055",2013-07-16,51,911,6506001,8,0,2,2013-07-01,2.14285714285714,11,"Male","African American",602
"2056",2013-07-16,36,911,6506001,2,0,2,2013-07-01,2.14285714285714,11,"Male","African American",602
"2057",2013-07-17,30,911,6506001,2,0,1,2013-07-01,2.28571428571429,11,"Male","African American",602
"2058",2013-07-17,30,911,6506001,2,0,1,2013-07-01,2.28571428571429,11,"Male","African American",602
"2059",2013-07-17,28,911,6506001,2,0,0,2013-07-01,2.28571428571429,11,"Male","African American",602
"2060",2013-07-17,35,911,6506001,2,0,0,2013-07-01,2.28571428571429,11,"Male","African American",602
