"","row_id","player_id","school","wave","session","date","event_id","event_description","event_category","event_time","event_time_dbl","minigame_level","total_points","total_strikes","missed_safe_invitations","accepted_unsafe_invitations"
"7167",979385,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",909,"Player chooses response to invitation","People Sense","3H 37M 5S",13025,5,NA,NA,NA,NA
"7168",979386,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",908,"Invitation appears","People Sense","3H 37M 10S",13030,5,NA,NA,NA,NA
"7169",979387,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",910,"Player hits continue button after seeing invitation results panel","People Sense","3H 37M 10S",13030,5,NA,NA,NA,NA
"7170",979388,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",909,"Player chooses response to invitation","People Sense","3H 37M 13S",13033,5,NA,NA,NA,NA
"7171",979389,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",908,"Invitation appears","People Sense","3H 37M 14S",13034,5,NA,NA,NA,NA
"7172",979390,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",910,"Player hits continue button after seeing invitation results panel","People Sense","3H 37M 14S",13034,5,NA,NA,NA,NA
"7173",979391,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",909,"Player chooses response to invitation","People Sense","3H 37M 16S",13036,5,NA,NA,NA,NA
"7174",979392,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",908,"Invitation appears","People Sense","3H 37M 17S",13037,5,NA,NA,NA,NA
"7175",979393,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",910,"Player hits continue button after seeing invitation results panel","People Sense","3H 37M 17S",13037,5,NA,NA,NA,NA
"7176",979394,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",908,"Invitation appears","People Sense","3H 37M 20S",13040,5,NA,NA,NA,NA
"7177",979395,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",909,"Player chooses response to invitation","People Sense","3H 37M 20S",13040,5,NA,NA,NA,NA
"7178",979396,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",910,"Player hits continue button after seeing invitation results panel","People Sense","3H 37M 20S",13040,5,NA,NA,NA,NA
"7179",979397,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",909,"Player chooses response to invitation","People Sense","3H 37M 22S",13042,5,NA,NA,NA,NA
"7180",979398,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",908,"Invitation appears","People Sense","3H 37M 28S",13048,5,NA,NA,NA,NA
"7181",979399,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",910,"Player hits continue button after seeing invitation results panel","People Sense","3H 37M 28S",13048,5,NA,NA,NA,NA
"7182",979400,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",909,"Player chooses response to invitation","People Sense","3H 37M 31S",13051,5,NA,NA,NA,NA
"7183",979401,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",908,"Invitation appears","People Sense","3H 37M 33S",13053,5,NA,NA,NA,NA
"7184",979402,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",910,"Player hits continue button after seeing invitation results panel","People Sense","3H 37M 33S",13053,5,NA,NA,NA,NA
"7185",979403,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",909,"Player chooses response to invitation","People Sense","3H 37M 35S",13055,5,NA,NA,NA,NA
"7186",979404,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",910,"Player hits continue button after seeing invitation results panel","People Sense","3H 37M 36S",13056,5,NA,NA,NA,NA
"7187",979405,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",911,"Player hits continue button on final results panel","People Sense","3H 37M 37S",13057,5,21,1,0,1
"7189",979407,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",900,"Player closes intro panel to start game","People Sense","3H 37M 39S",13059,5,NA,NA,NA,NA
"7190",979408,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",901,"Player selects an NPC","People Sense","3H 37M 40S",13060,5,NA,NA,NA,NA
"7191",979409,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",902,"Player selects an NPC fact","People Sense","3H 37M 41S",13061,5,NA,NA,NA,NA
"7192",979410,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",902,"Player selects an NPC fact","People Sense","3H 37M 42S",13062,5,NA,NA,NA,NA
"7193",979411,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",903,"Player hits Done button on NPC fact","People Sense","3H 37M 43S",13063,5,NA,NA,NA,NA
"7194",979412,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",901,"Player selects an NPC","People Sense","3H 37M 44S",13064,5,NA,NA,NA,NA
"7195",979413,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",904,"Player starts drag on NPC","People Sense","3H 37M 44S",13064,5,NA,NA,NA,NA
"7196",979414,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",905,"Player drops an NPC in a rank slot","People Sense","3H 37M 44S",13064,5,NA,NA,NA,NA
"7197",979415,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",901,"Player selects an NPC","People Sense","3H 37M 45S",13065,5,NA,NA,NA,NA
"7198",979416,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",902,"Player selects an NPC fact","People Sense","3H 37M 46S",13066,5,NA,NA,NA,NA
"7199",979417,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",902,"Player selects an NPC fact","People Sense","3H 37M 48S",13068,5,NA,NA,NA,NA
"7200",979418,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",902,"Player selects an NPC fact","People Sense","3H 37M 49S",13069,5,NA,NA,NA,NA
"7201",979419,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",902,"Player selects an NPC fact","People Sense","3H 37M 50S",13070,5,NA,NA,NA,NA
"7202",979420,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",903,"Player hits Done button on NPC fact","People Sense","3H 37M 52S",13072,5,NA,NA,NA,NA
"7203",979421,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",901,"Player selects an NPC","People Sense","3H 37M 54S",13074,5,NA,NA,NA,NA
"7204",979422,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",904,"Player starts drag on NPC","People Sense","3H 37M 54S",13074,5,NA,NA,NA,NA
"7205",979423,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",905,"Player drops an NPC in a rank slot","People Sense","3H 37M 54S",13074,5,NA,NA,NA,NA
"7206",979424,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",901,"Player selects an NPC","People Sense","3H 37M 55S",13075,5,NA,NA,NA,NA
"7207",979425,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",902,"Player selects an NPC fact","People Sense","3H 37M 55S",13075,5,NA,NA,NA,NA
"7208",979426,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",902,"Player selects an NPC fact","People Sense","3H 37M 56S",13076,5,NA,NA,NA,NA
"7209",979427,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",902,"Player selects an NPC fact","People Sense","3H 37M 57S",13077,5,NA,NA,NA,NA
"7210",979428,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",903,"Player hits Done button on NPC fact","People Sense","3H 37M 58S",13078,5,NA,NA,NA,NA
"7211",979429,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",901,"Player selects an NPC","People Sense","3H 37M 59S",13079,5,NA,NA,NA,NA
"7212",979430,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",904,"Player starts drag on NPC","People Sense","3H 37M 59S",13079,5,NA,NA,NA,NA
"7213",979431,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",905,"Player drops an NPC in a rank slot","People Sense","3H 37M 59S",13079,5,NA,NA,NA,NA
"7214",979432,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",901,"Player selects an NPC","People Sense","3H 38M 0S",13080,5,NA,NA,NA,NA
"7215",979433,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",902,"Player selects an NPC fact","People Sense","3H 38M 0S",13080,5,NA,NA,NA,NA
"7216",979434,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",902,"Player selects an NPC fact","People Sense","3H 38M 3S",13083,5,NA,NA,NA,NA
"7217",979435,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",902,"Player selects an NPC fact","People Sense","3H 38M 5S",13085,5,NA,NA,NA,NA
"7218",979436,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",901,"Player selects an NPC","People Sense","3H 38M 7S",13087,5,NA,NA,NA,NA
"7219",979437,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",903,"Player hits Done button on NPC fact","People Sense","3H 38M 7S",13087,5,NA,NA,NA,NA
"7220",979438,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",904,"Player starts drag on NPC","People Sense","3H 38M 7S",13087,5,NA,NA,NA,NA
"7221",979439,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",905,"Player drops an NPC in a rank slot","People Sense","3H 38M 8S",13088,5,NA,NA,NA,NA
"7222",979440,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",901,"Player selects an NPC","People Sense","3H 38M 9S",13089,5,NA,NA,NA,NA
"7223",979441,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",902,"Player selects an NPC fact","People Sense","3H 38M 9S",13089,5,NA,NA,NA,NA
"7224",979442,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",902,"Player selects an NPC fact","People Sense","3H 38M 11S",13091,5,NA,NA,NA,NA
"7225",979443,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",902,"Player selects an NPC fact","People Sense","3H 38M 12S",13092,5,NA,NA,NA,NA
"7226",979444,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",902,"Player selects an NPC fact","People Sense","3H 38M 13S",13093,5,NA,NA,NA,NA
"7227",979445,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",903,"Player hits Done button on NPC fact","People Sense","3H 38M 14S",13094,5,NA,NA,NA,NA
"7228",979446,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",901,"Player selects an NPC","People Sense","3H 38M 15S",13095,5,NA,NA,NA,NA
"7229",979447,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",904,"Player starts drag on NPC","People Sense","3H 38M 15S",13095,5,NA,NA,NA,NA
"7230",979448,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",901,"Player selects an NPC","People Sense","3H 38M 16S",13096,5,NA,NA,NA,NA
"7231",979449,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",905,"Player drops an NPC in a rank slot","People Sense","3H 38M 16S",13096,5,NA,NA,NA,NA
"7232",979450,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",901,"Player selects an NPC","People Sense","3H 38M 17S",13097,5,NA,NA,NA,NA
"7233",979451,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",904,"Player starts drag on NPC","People Sense","3H 38M 17S",13097,5,NA,NA,NA,NA
"7234",979452,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",905,"Player drops an NPC in a rank slot","People Sense","3H 38M 17S",13097,5,NA,NA,NA,NA
"7235",979453,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",901,"Player selects an NPC","People Sense","3H 38M 18S",13098,5,NA,NA,NA,NA
"7236",979454,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",901,"Player selects an NPC","People Sense","3H 38M 18S",13098,5,NA,NA,NA,NA
"7237",979455,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",904,"Player starts drag on NPC","People Sense","3H 38M 18S",13098,5,NA,NA,NA,NA
"7238",979456,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",904,"Player starts drag on NPC","People Sense","3H 38M 18S",13098,5,NA,NA,NA,NA
"7239",979457,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",905,"Player drops an NPC in a rank slot","People Sense","3H 38M 18S",13098,5,NA,NA,NA,NA
"7240",979458,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",905,"Player drops an NPC in a rank slot","People Sense","3H 38M 19S",13099,5,NA,NA,NA,NA
"7241",979459,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",906,"Ready for Invite button appears","People Sense","3H 38M 19S",13099,5,NA,NA,NA,NA
"7242",979460,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",907,"Player hits Ready for Invites Button","People Sense","3H 38M 22S",13102,5,NA,NA,NA,NA
"7243",979461,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",908,"Invitation appears","People Sense","3H 38M 22S",13102,5,NA,NA,NA,NA
"7244",979462,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",909,"Player chooses response to invitation","People Sense","3H 38M 32S",13112,5,NA,NA,NA,NA
"7245",979463,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",908,"Invitation appears","People Sense","3H 38M 33S",13113,5,NA,NA,NA,NA
"7246",979464,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 4","2014-03-04",910,"Player hits continue button after seeing invitation results panel","People Sense","3H 38M 33S",13113,5,NA,NA,NA,NA
"7271",979489,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",900,"Player closes intro panel to start game","People Sense","3H 39M 37S",13177,1,NA,NA,NA,NA
"7272",979490,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",901,"Player selects an NPC","People Sense","3H 39M 40S",13180,1,NA,NA,NA,NA
"7273",979491,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",902,"Player selects an NPC fact","People Sense","3H 39M 41S",13181,1,NA,NA,NA,NA
"7274",979492,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",902,"Player selects an NPC fact","People Sense","3H 39M 42S",13182,1,NA,NA,NA,NA
"7275",979493,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",902,"Player selects an NPC fact","People Sense","3H 39M 45S",13185,1,NA,NA,NA,NA
"7276",979494,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",902,"Player selects an NPC fact","People Sense","3H 39M 46S",13186,1,NA,NA,NA,NA
"7277",979495,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",903,"Player hits Done button on NPC fact","People Sense","3H 39M 47S",13187,1,NA,NA,NA,NA
"7278",979496,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",901,"Player selects an NPC","People Sense","3H 39M 48S",13188,1,NA,NA,NA,NA
"7279",979497,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",904,"Player starts drag on NPC","People Sense","3H 39M 48S",13188,1,NA,NA,NA,NA
"7280",979498,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",905,"Player drops an NPC in a rank slot","People Sense","3H 39M 48S",13188,1,NA,NA,NA,NA
"7281",979499,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",901,"Player selects an NPC","People Sense","3H 39M 49S",13189,1,NA,NA,NA,NA
"7282",979500,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",902,"Player selects an NPC fact","People Sense","3H 39M 50S",13190,1,NA,NA,NA,NA
"7283",979501,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",902,"Player selects an NPC fact","People Sense","3H 39M 51S",13191,1,NA,NA,NA,NA
"7284",979502,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",902,"Player selects an NPC fact","People Sense","3H 39M 53S",13193,1,NA,NA,NA,NA
"7285",979503,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",902,"Player selects an NPC fact","People Sense","3H 39M 54S",13194,1,NA,NA,NA,NA
"7286",979504,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",903,"Player hits Done button on NPC fact","People Sense","3H 39M 57S",13197,1,NA,NA,NA,NA
"7287",979505,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",901,"Player selects an NPC","People Sense","3H 39M 58S",13198,1,NA,NA,NA,NA
"7288",979506,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",904,"Player starts drag on NPC","People Sense","3H 39M 58S",13198,1,NA,NA,NA,NA
"7289",979507,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",905,"Player drops an NPC in a rank slot","People Sense","3H 39M 59S",13199,1,NA,NA,NA,NA
"7290",979508,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",901,"Player selects an NPC","People Sense","3H 40M 19S",13219,1,NA,NA,NA,NA
"7291",979509,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",904,"Player starts drag on NPC","People Sense","3H 40M 19S",13219,1,NA,NA,NA,NA
"7292",979510,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",902,"Player selects an NPC fact","People Sense","3H 40M 20S",13220,1,NA,NA,NA,NA
"7293",979511,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",902,"Player selects an NPC fact","People Sense","3H 40M 23S",13223,1,NA,NA,NA,NA
"7294",979512,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",902,"Player selects an NPC fact","People Sense","3H 40M 25S",13225,1,NA,NA,NA,NA
"7295",979513,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",901,"Player selects an NPC","People Sense","3H 40M 29S",13229,1,NA,NA,NA,NA
"7296",979514,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",903,"Player hits Done button on NPC fact","People Sense","3H 40M 29S",13229,1,NA,NA,NA,NA
"7297",979515,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",904,"Player starts drag on NPC","People Sense","3H 40M 29S",13229,1,NA,NA,NA,NA
"7298",979516,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",905,"Player drops an NPC in a rank slot","People Sense","3H 40M 30S",13230,1,NA,NA,NA,NA
"7299",979517,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",901,"Player selects an NPC","People Sense","3H 40M 32S",13232,1,NA,NA,NA,NA
"7300",979518,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",902,"Player selects an NPC fact","People Sense","3H 40M 33S",13233,1,NA,NA,NA,NA
"7301",979519,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",902,"Player selects an NPC fact","People Sense","3H 40M 33S",13233,1,NA,NA,NA,NA
"7302",979520,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",902,"Player selects an NPC fact","People Sense","3H 40M 34S",13234,1,NA,NA,NA,NA
"7303",979521,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",902,"Player selects an NPC fact","People Sense","3H 40M 36S",13236,1,NA,NA,NA,NA
"7304",979522,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",901,"Player selects an NPC","People Sense","3H 40M 37S",13237,1,NA,NA,NA,NA
"7305",979523,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",903,"Player hits Done button on NPC fact","People Sense","3H 40M 37S",13237,1,NA,NA,NA,NA
"7306",979524,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",904,"Player starts drag on NPC","People Sense","3H 40M 38S",13238,1,NA,NA,NA,NA
"7307",979525,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",905,"Player drops an NPC in a rank slot","People Sense","3H 40M 38S",13238,1,NA,NA,NA,NA
"7308",979526,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",901,"Player selects an NPC","People Sense","3H 40M 39S",13239,1,NA,NA,NA,NA
"7309",979527,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",902,"Player selects an NPC fact","People Sense","3H 40M 40S",13240,1,NA,NA,NA,NA
"7310",979528,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",902,"Player selects an NPC fact","People Sense","3H 40M 41S",13241,1,NA,NA,NA,NA
"7311",979529,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",902,"Player selects an NPC fact","People Sense","3H 40M 44S",13244,1,NA,NA,NA,NA
"7312",979530,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",902,"Player selects an NPC fact","People Sense","3H 40M 45S",13245,1,NA,NA,NA,NA
"7313",979531,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",903,"Player hits Done button on NPC fact","People Sense","3H 40M 46S",13246,1,NA,NA,NA,NA
"7314",979532,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",901,"Player selects an NPC","People Sense","3H 40M 47S",13247,1,NA,NA,NA,NA
"7315",979533,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",904,"Player starts drag on NPC","People Sense","3H 40M 47S",13247,1,NA,NA,NA,NA
"7316",979534,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",901,"Player selects an NPC","People Sense","3H 40M 48S",13248,1,NA,NA,NA,NA
"7317",979535,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",905,"Player drops an NPC in a rank slot","People Sense","3H 40M 48S",13248,1,NA,NA,NA,NA
"7318",979536,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",902,"Player selects an NPC fact","People Sense","3H 40M 49S",13249,1,NA,NA,NA,NA
"7319",979537,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",902,"Player selects an NPC fact","People Sense","3H 40M 49S",13249,1,NA,NA,NA,NA
"7320",979538,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",902,"Player selects an NPC fact","People Sense","3H 40M 50S",13250,1,NA,NA,NA,NA
"7321",979539,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",902,"Player selects an NPC fact","People Sense","3H 40M 53S",13253,1,NA,NA,NA,NA
"7322",979540,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",903,"Player hits Done button on NPC fact","People Sense","3H 40M 56S",13256,1,NA,NA,NA,NA
"7323",979541,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",901,"Player selects an NPC","People Sense","3H 40M 57S",13257,1,NA,NA,NA,NA
"7324",979542,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",904,"Player starts drag on NPC","People Sense","3H 40M 57S",13257,1,NA,NA,NA,NA
"7325",979543,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",905,"Player drops an NPC in a rank slot","People Sense","3H 40M 58S",13258,1,NA,NA,NA,NA
"7326",979544,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",901,"Player selects an NPC","People Sense","3H 40M 59S",13259,1,NA,NA,NA,NA
"7327",979545,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",902,"Player selects an NPC fact","People Sense","3H 41M 1S",13261,1,NA,NA,NA,NA
"7328",979546,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",902,"Player selects an NPC fact","People Sense","3H 41M 3S",13263,1,NA,NA,NA,NA
"7329",979547,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",902,"Player selects an NPC fact","People Sense","3H 41M 4S",13264,1,NA,NA,NA,NA
"7330",979548,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",903,"Player hits Done button on NPC fact","People Sense","3H 41M 6S",13266,1,NA,NA,NA,NA
"7331",979549,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",901,"Player selects an NPC","People Sense","3H 41M 7S",13267,1,NA,NA,NA,NA
"7332",979550,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",904,"Player starts drag on NPC","People Sense","3H 41M 7S",13267,1,NA,NA,NA,NA
"7333",979551,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",905,"Player drops an NPC in a rank slot","People Sense","3H 41M 7S",13267,1,NA,NA,NA,NA
"7334",979552,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",906,"Ready for Invite button appears","People Sense","3H 41M 7S",13267,1,NA,NA,NA,NA
"7335",979553,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",907,"Player hits Ready for Invites Button","People Sense","3H 41M 8S",13268,1,NA,NA,NA,NA
"7336",979554,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",908,"Invitation appears","People Sense","3H 41M 8S",13268,1,NA,NA,NA,NA
"7337",979555,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",908,"Invitation appears","People Sense","3H 41M 12S",13272,1,NA,NA,NA,NA
"7338",979556,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",909,"Player chooses response to invitation","People Sense","3H 41M 12S",13272,1,NA,NA,NA,NA
"7339",979557,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",910,"Player hits continue button after seeing invitation results panel","People Sense","3H 41M 12S",13272,1,NA,NA,NA,NA
"7340",979558,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",909,"Player chooses response to invitation","People Sense","3H 41M 14S",13274,1,NA,NA,NA,NA
"7341",979559,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",908,"Invitation appears","People Sense","3H 41M 15S",13275,1,NA,NA,NA,NA
"7342",979560,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",910,"Player hits continue button after seeing invitation results panel","People Sense","3H 41M 15S",13275,1,NA,NA,NA,NA
"7343",979561,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",909,"Player chooses response to invitation","People Sense","3H 41M 18S",13278,1,NA,NA,NA,NA
"7344",979562,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 5","2014-03-07",908,"Invitation appears","People Sense","3H 41M 20S",13280,1,NA,NA,NA,NA
